,Entropy,cw norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1615,0.0002605709,0.093424074,True,False,True,"(True, False, True)"
1616,1.0585098e-05,0.14279346,True,False,True,"(True, False, True)"
1617,6.571175e-05,0.11446859,True,False,True,"(True, False, True)"
1618,4.2515552e-05,0.101323724,True,False,True,"(True, False, True)"
1619,0.00028309418,0.19277318,True,False,True,"(True, False, True)"
1620,0.98924816,0.024264848,False,True,True,"(False, True, True)"
1621,4.2207677e-05,0.16327758,True,False,True,"(True, False, True)"
1622,0.000306603,0.06537417,True,False,True,"(True, False, True)"
1623,0.44841373,0.031275686,True,False,True,"(True, False, True)"
1624,7.739725e-06,0.14503254,True,False,True,"(True, False, True)"
1625,4.6650868e-05,0.09051418,True,False,True,"(True, False, True)"
1626,1.975322e-05,0.09177968,True,False,True,"(True, False, True)"
1627,0.00079784036,0.24881852,True,False,True,"(True, False, True)"
1628,0.00014878635,0.06549211,True,False,True,"(True, False, True)"
1629,0.0035171679,0.1335223,True,False,True,"(True, False, True)"
1630,1.580163e-05,0.14699242,True,False,True,"(True, False, True)"
1631,9.950511e-07,0.1711874,True,False,True,"(True, False, True)"
1632,3.1753912e-05,0.091554075,True,False,True,"(True, False, True)"
1633,0.0010615243,0.05680305,True,False,True,"(True, False, True)"
1634,8.266517e-05,0.14919628,True,False,True,"(True, False, True)"
1635,0.00026760844,0.11228272,True,False,True,"(True, False, True)"
1636,2.8988148e-05,0.056668833,True,False,True,"(True, False, True)"
1637,0.0004014845,0.12952742,True,False,True,"(True, False, True)"
1638,6.0718235e-06,0.08985083,True,False,True,"(True, False, True)"
1639,1.8618348e-05,0.13198258,True,False,True,"(True, False, True)"
1640,0.010764422,0.029157693,True,False,True,"(True, False, True)"
1641,6.294559e-05,0.17054361,True,False,True,"(True, False, True)"
1642,3.2111817e-05,0.09700656,True,False,True,"(True, False, True)"
1643,5.9547267e-05,0.13569245,True,False,True,"(True, False, True)"
1644,0.010766435,0.04012009,True,False,True,"(True, False, True)"
1645,4.3030886e-06,0.055386283,True,False,True,"(True, False, True)"
1646,2.8867626e-06,0.17579764,True,False,True,"(True, False, True)"
1647,1.5100652e-05,0.10448453,True,False,True,"(True, False, True)"
1648,3.3445401e-06,0.11695777,True,False,True,"(True, False, True)"
1649,0.003363228,0.042072065,True,False,True,"(True, False, True)"
1650,3.6176276e-05,0.16685726,True,False,True,"(True, False, True)"
1651,0.0012444645,0.03217804,True,False,True,"(True, False, True)"
1652,2.5572575e-05,0.15062492,True,False,True,"(True, False, True)"
1653,2.3254166e-05,0.14292453,True,False,True,"(True, False, True)"
1654,0.0007149026,0.09141205,True,False,True,"(True, False, True)"
1655,8.953115e-06,0.1789863,True,False,True,"(True, False, True)"
1656,1.30208755e-05,0.042897917,True,False,True,"(True, False, True)"
1657,9.601614e-06,0.15919164,True,False,True,"(True, False, True)"
1658,3.1618692e-05,0.04471146,True,False,True,"(True, False, True)"
1659,3.4983983e-05,0.07175184,True,False,True,"(True, False, True)"
1660,2.9991083e-06,0.19244038,True,False,True,"(True, False, True)"
1661,1.9515252e-05,0.12718621,True,False,True,"(True, False, True)"
1662,0.00053252425,0.12015182,True,False,True,"(True, False, True)"
1663,0.00023585377,0.12393026,True,False,True,"(True, False, True)"
1664,2.7845686e-05,0.05418968,True,False,True,"(True, False, True)"
1665,8.52546e-06,0.24092968,True,False,True,"(True, False, True)"
