,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
976,0.7473959,1.3496377,True,False,True,"(True, False, True)"
977,0.5900321,1.3408502,True,False,True,"(True, False, True)"
978,0.70498747,1.3411673,True,False,True,"(True, False, True)"
979,0.6257696,1.469258,True,False,True,"(True, False, True)"
980,1.3123235,0.7323495,True,False,True,"(True, False, True)"
981,0.85582346,0.89976597,True,False,True,"(True, False, True)"
982,1.7131417,0.47442335,False,False,True,"(False, False, True)"
983,1.0850594,1.1663485,True,False,True,"(True, False, True)"
984,0.55238366,1.3778108,True,False,True,"(True, False, True)"
985,0.5555761,1.7868844,True,False,True,"(True, False, True)"
986,0.6952559,1.1416615,True,False,True,"(True, False, True)"
987,0.49812105,1.8960277,True,False,True,"(True, False, True)"
988,1.0643024,1.4901791,True,False,True,"(True, False, True)"
989,0.9294503,0.64642566,True,False,True,"(True, False, True)"
990,0.5662453,1.5932524,True,False,True,"(True, False, True)"
991,1.4573948,0.50346965,True,False,True,"(True, False, True)"
992,0.49119562,1.7066013,True,False,True,"(True, False, True)"
993,0.72847915,1.1713257,True,False,True,"(True, False, True)"
994,0.85748386,1.1455576,True,False,True,"(True, False, True)"
995,1.4040916,0.4684896,True,False,True,"(True, False, True)"
996,1.0338428,1.1693616,True,False,True,"(True, False, True)"
997,0.7937183,1.6402622,True,False,True,"(True, False, True)"
998,0.51157916,1.56926,True,False,True,"(True, False, True)"
999,0.5444656,1.682761,True,False,True,"(True, False, True)"
1000,0.6038172,1.399127,True,False,True,"(True, False, True)"
1001,1.3237631,0.14616334,True,False,True,"(True, False, True)"
1002,1.8529421,0.3438354,True,False,True,"(True, False, True)"
1003,0.99191976,0.8147724,True,False,True,"(True, False, True)"
1004,0.5629543,1.4352187,True,False,True,"(True, False, True)"
1005,0.66581976,1.3803929,True,False,True,"(True, False, True)"
1006,0.50118417,1.5871241,True,False,True,"(True, False, True)"
1007,1.0970013,0.78297275,True,False,True,"(True, False, True)"
1008,1.6797259,0.09872237,True,False,True,"(True, False, True)"
1009,1.0157192,1.333936,True,False,True,"(True, False, True)"
1010,0.5381365,2.0371628,True,False,True,"(True, False, True)"
1011,0.58352774,1.245426,True,False,True,"(True, False, True)"
1012,0.7291753,1.6814159,True,False,True,"(True, False, True)"
1013,0.49360558,0.0,True,True,False,"(True, True, False)"
1014,1.422271,0.7501097,True,False,True,"(True, False, True)"
1015,0.7240797,1.4250662,True,False,True,"(True, False, True)"
1016,0.6369772,1.4627749,True,False,True,"(True, False, True)"
1017,0.6867862,1.4818274,True,False,True,"(True, False, True)"
1018,0.73054457,1.3216604,True,False,True,"(True, False, True)"
1019,1.2651706,0.0077798013,False,True,True,"(False, True, True)"
1020,0.5279738,1.8450673,True,False,True,"(True, False, True)"
1021,0.7077173,0.8815733,True,False,True,"(True, False, True)"
1022,0.6085023,1.40772,True,False,True,"(True, False, True)"
1023,0.5732761,1.4645271,True,False,True,"(True, False, True)"
1024,1.4377413,0.40719795,True,False,True,"(True, False, True)"
1025,0.55898404,1.6354084,True,False,True,"(True, False, True)"
1026,0.8650646,1.1445127,True,False,True,"(True, False, True)"
1027,0.8278656,1.1873038,True,False,True,"(True, False, True)"
1028,0.8241402,1.3777498,True,False,True,"(True, False, True)"
1029,0.6179943,1.2087348,True,False,True,"(True, False, True)"
1030,0.66823435,1.2667718,True,False,True,"(True, False, True)"
1031,0.64430314,1.877646,True,False,True,"(True, False, True)"
1032,1.9233501,0.32458007,True,False,True,"(True, False, True)"
1033,0.7938849,1.4460856,True,False,True,"(True, False, True)"
1034,1.3239365,0.6081467,True,False,True,"(True, False, True)"
1035,1.0879848,0.8023353,True,False,True,"(True, False, True)"
1036,1.0763351,1.0739509,True,False,True,"(True, False, True)"
1037,0.52226555,1.8862942,True,False,True,"(True, False, True)"
1038,0.502682,1.9057673,True,False,True,"(True, False, True)"
1039,1.4176459,0.2811716,True,False,True,"(True, False, True)"
1040,0.85533,1.6711377,True,False,True,"(True, False, True)"
1041,0.68749255,1.3592179,True,False,True,"(True, False, True)"
1042,1.6454647,0.25693542,True,False,True,"(True, False, True)"
1043,0.83257496,1.0993803,True,False,True,"(True, False, True)"
1044,0.60559154,0.9650332,True,False,True,"(True, False, True)"
1045,1.160583,0.73695976,True,False,True,"(True, False, True)"
1046,0.85391414,1.1456792,True,False,True,"(True, False, True)"
1047,0.67818546,1.0972446,True,False,True,"(True, False, True)"
1048,0.62141037,1.4945003,True,False,True,"(True, False, True)"
1049,1.0549996,0.64607495,True,False,True,"(True, False, True)"
1050,0.7789473,1.6484433,True,False,True,"(True, False, True)"
1051,1.2338412,1.2309588,True,False,True,"(True, False, True)"
1052,0.60761136,1.5417079,True,False,True,"(True, False, True)"
1053,1.1454144,0.64466965,True,False,True,"(True, False, True)"
1054,0.6645448,1.4411501,True,False,True,"(True, False, True)"
1055,0.6104015,1.9498514,True,False,True,"(True, False, True)"
1056,0.9518528,1.1425451,True,False,True,"(True, False, True)"
1057,1.1141121,0.6578034,True,False,True,"(True, False, True)"
1058,0.6050905,1.9185647,True,False,True,"(True, False, True)"
1059,0.7412196,1.2573,True,False,True,"(True, False, True)"
1060,0.5322161,1.6785722,True,False,True,"(True, False, True)"
1061,1.0311211,0.4842384,True,False,True,"(True, False, True)"
1062,1.0622861,0.472664,True,False,True,"(True, False, True)"
1063,0.7325947,1.512101,True,False,True,"(True, False, True)"
1064,1.4873831,0.7114293,True,False,True,"(True, False, True)"
1065,1.125639,0.83593565,True,False,True,"(True, False, True)"
1066,1.1926832,0.18863566,True,False,True,"(True, False, True)"
1067,0.44659087,2.3770027,True,False,True,"(True, False, True)"
1068,0.630637,1.2650698,True,False,True,"(True, False, True)"
1069,0.4897074,0.0,True,True,False,"(True, True, False)"
1070,0.9091193,1.3085,True,False,True,"(True, False, True)"
1071,0.60332376,1.5604466,True,False,True,"(True, False, True)"
1072,1.088726,0.6423966,True,False,True,"(True, False, True)"
1073,0.49812397,2.5488284,True,False,True,"(True, False, True)"
1074,1.3358135,0.96513283,True,False,True,"(True, False, True)"
1075,0.7543581,1.1004183,True,False,True,"(True, False, True)"
1076,0.95649624,0.84437,True,False,True,"(True, False, True)"
1077,0.5369592,1.7637589,True,False,True,"(True, False, True)"
1078,0.54317564,1.4724658,True,False,True,"(True, False, True)"
1079,0.5115557,1.3015441,True,False,True,"(True, False, True)"
1080,0.8966249,1.0782723,True,False,True,"(True, False, True)"
1081,0.59649706,1.5215608,True,False,True,"(True, False, True)"
1082,0.57032114,1.1130251,True,False,True,"(True, False, True)"
1083,1.2008426,0.76692647,True,False,True,"(True, False, True)"
1084,1.2750546,0.702622,True,False,True,"(True, False, True)"
1085,0.61902934,1.1379396,True,False,True,"(True, False, True)"
1086,0.85252285,1.2573441,True,False,True,"(True, False, True)"
1087,0.6800572,1.4582646,True,False,True,"(True, False, True)"
