,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
2377,0.778327,0.36207396,True,False,True,"(True, False, True)"
2378,0.058381066,2.0294895,True,False,True,"(True, False, True)"
2379,0.6011723,0.3395115,True,False,True,"(True, False, True)"
2380,0.027092502,0.8182095,True,False,True,"(True, False, True)"
2381,0.45226613,1.1370308,True,False,True,"(True, False, True)"
2382,0.016515845,1.7856618,True,False,True,"(True, False, True)"
2383,0.87033767,0.05963313,True,False,True,"(True, False, True)"
2384,0.9035164,0.37031677,True,False,True,"(True, False, True)"
2385,1.3642688,0.048625443,False,True,True,"(False, True, True)"
2386,1.291437,0.8634922,False,False,True,"(False, False, True)"
2387,0.48914367,0.5135496,True,False,True,"(True, False, True)"
2388,0.034450606,1.7130297,True,False,True,"(True, False, True)"
2389,0.016968869,1.5297635,True,False,True,"(True, False, True)"
2390,0.24852863,1.2224708,True,False,True,"(True, False, True)"
2391,0.86676455,0.40951085,True,False,True,"(True, False, True)"
2392,0.22850677,1.0627742,True,False,True,"(True, False, True)"
2393,0.10444896,1.3227066,True,False,True,"(True, False, True)"
2394,0.36176896,0.71742946,True,False,True,"(True, False, True)"
2395,0.30777478,0.52791786,True,False,True,"(True, False, True)"
2396,0.16789292,1.0134635,True,False,True,"(True, False, True)"
2397,0.79464656,1.4406084,True,False,True,"(True, False, True)"
2398,0.132119,0.9491885,True,False,True,"(True, False, True)"
2399,0.011365482,1.4623976,True,False,True,"(True, False, True)"
2400,0.048302665,1.769071,True,False,True,"(True, False, True)"
2401,1.008719,0.39799157,True,False,True,"(True, False, True)"
2402,0.011050295,2.9686213,True,False,True,"(True, False, True)"
2403,1.1199471,0.41191262,True,False,True,"(True, False, True)"
2404,0.6375698,0.60697556,True,False,True,"(True, False, True)"
2405,0.013451703,2.1287346,False,False,True,"(False, False, True)"
2406,0.07407341,1.1175289,True,False,True,"(True, False, True)"
2407,0.06817232,1.0371127,True,False,True,"(True, False, True)"
2408,0.40899223,0.83026445,True,False,True,"(True, False, True)"
2409,0.7158856,1.0339327,True,False,True,"(True, False, True)"
2410,0.046721764,1.8973011,True,False,True,"(True, False, True)"
2411,0.044539753,0.9420349,True,False,True,"(True, False, True)"
2412,0.47259992,0.4854024,True,False,True,"(True, False, True)"
2413,0.3928411,0.66569966,False,True,True,"(False, True, True)"
2414,1.1132389,0.05781193,False,True,True,"(False, True, True)"
2415,0.0792163,1.0625684,True,False,True,"(True, False, True)"
2416,0.08765533,1.2573318,True,False,True,"(True, False, True)"
2417,0.014820639,1.6097333,True,False,True,"(True, False, True)"
2418,0.090376794,1.097838,True,False,True,"(True, False, True)"
2419,0.6428733,0.7579569,True,False,True,"(True, False, True)"
2420,0.38548356,1.085468,True,False,True,"(True, False, True)"
2421,0.8811904,0.9120448,True,False,True,"(True, False, True)"
2422,1.7953109,0.20837963,True,False,True,"(True, False, True)"
2423,0.8148722,0.30010214,False,True,True,"(False, True, True)"
2424,0.5330444,0.77555704,True,False,True,"(True, False, True)"
2425,0.6567012,0.49345976,True,False,True,"(True, False, True)"
2426,0.7800325,0.23582734,False,True,True,"(False, True, True)"
2427,1.0477493,0.45379418,False,True,True,"(False, True, True)"
2428,0.020780124,1.3442831,True,False,True,"(True, False, True)"
2429,0.089178234,0.8535084,True,False,True,"(True, False, True)"
2430,0.12407687,1.1259611,True,False,True,"(True, False, True)"
2431,0.03536849,1.254658,True,False,True,"(True, False, True)"
2432,0.22407402,0.46939182,True,False,True,"(True, False, True)"
2433,0.072917655,1.6137748,True,False,True,"(True, False, True)"
2434,0.38219404,0.56261885,True,False,True,"(True, False, True)"
2435,0.919858,0.30459526,True,False,True,"(True, False, True)"
2436,0.09678113,1.391598,True,False,True,"(True, False, True)"
2437,0.032850504,1.1939027,True,False,True,"(True, False, True)"
2438,0.034075733,0.9521282,True,False,True,"(True, False, True)"
2439,0.040721104,1.7379782,True,False,True,"(True, False, True)"
2440,0.08543663,1.3442626,True,False,True,"(True, False, True)"
2441,0.8815018,0.41301948,True,False,True,"(True, False, True)"
2442,1.4595449,0.006084401,True,False,True,"(True, False, True)"
2443,0.24697538,1.5017889,True,False,True,"(True, False, True)"
2444,0.77421457,0.50915843,False,True,True,"(False, True, True)"
2445,0.008030094,2.1644442,True,False,True,"(True, False, True)"
2446,0.028727267,1.7514199,True,False,True,"(True, False, True)"
2447,1.2276458,0.40951616,True,False,True,"(True, False, True)"
2448,0.04784523,1.1667907,True,False,True,"(True, False, True)"
2449,1.2195759,0.31395495,True,False,True,"(True, False, True)"
2450,0.0058276635,2.6965497,True,False,True,"(True, False, True)"
2451,0.00951756,2.4038622,True,False,True,"(True, False, True)"
2452,1.4074965,0.17162652,False,True,True,"(False, True, True)"
2453,0.77778125,0.72724,False,False,True,"(False, False, True)"
2454,0.78108954,0.5819514,True,False,True,"(True, False, True)"
2455,0.95735556,0.5926475,True,False,True,"(True, False, True)"
2456,0.025088385,1.8217678,True,False,True,"(True, False, True)"
2457,0.01749533,1.5431963,True,False,True,"(True, False, True)"
2458,0.04635832,1.0660111,True,False,True,"(True, False, True)"
2459,0.08556974,0.9156532,True,False,True,"(True, False, True)"
2460,0.26879942,0.8743014,True,False,True,"(True, False, True)"
2461,0.7300245,0.5224731,True,False,True,"(True, False, True)"
2462,0.009171414,2.352235,True,False,True,"(True, False, True)"
2463,0.38815188,1.0614829,True,False,True,"(True, False, True)"
2464,1.4473866,0.28771394,False,True,True,"(False, True, True)"
2465,0.025514314,1.5358971,True,False,True,"(True, False, True)"
2466,0.44673878,0.9784538,True,False,True,"(True, False, True)"
2467,0.024722006,1.489256,True,False,True,"(True, False, True)"
2468,0.34639463,1.216426,True,False,True,"(True, False, True)"
2469,0.030008288,1.431309,True,False,True,"(True, False, True)"
2470,0.0027345042,2.6240473,True,False,True,"(True, False, True)"
2471,0.042098366,1.1627839,True,False,True,"(True, False, True)"
2472,0.9377852,0.71251076,True,False,True,"(True, False, True)"
2473,0.5709996,0.5376165,True,False,True,"(True, False, True)"
2474,0.09057863,1.317686,True,False,True,"(True, False, True)"
2475,0.028059665,1.3347383,True,False,True,"(True, False, True)"
2476,0.026101178,1.4329094,True,False,True,"(True, False, True)"
2477,0.032004032,1.2396326,True,False,True,"(True, False, True)"
2478,0.01056212,1.3338728,True,False,True,"(True, False, True)"
2479,0.9128552,0.95181173,True,False,True,"(True, False, True)"
2480,0.029389894,1.5798522,True,False,True,"(True, False, True)"
2481,1.3759185,0.10868563,True,False,True,"(True, False, True)"
2482,0.5958712,0.3663624,True,False,True,"(True, False, True)"
2483,0.073900566,1.4437165,True,False,True,"(True, False, True)"
2484,0.01033613,1.7155079,True,False,True,"(True, False, True)"
2485,0.011926933,1.9913704,True,False,True,"(True, False, True)"
2486,0.8923447,0.26138362,True,False,True,"(True, False, True)"
2487,0.62191254,0.8082128,True,False,True,"(True, False, True)"
2488,0.018472604,1.4244629,True,False,True,"(True, False, True)"
2489,0.50220126,1.2285408,True,False,True,"(True, False, True)"
2490,1.5232626,0.33972895,True,False,True,"(True, False, True)"
2491,0.10459766,0.94518477,True,False,True,"(True, False, True)"
2492,0.0064270003,2.2340398,True,False,True,"(True, False, True)"
2493,0.6070277,0.2607958,True,False,True,"(True, False, True)"
2494,0.9432796,0.09500477,False,True,True,"(False, True, True)"
2495,1.5521994,0.09880812,False,False,True,"(False, False, True)"
2496,0.08165645,1.786519,True,False,True,"(True, False, True)"
2497,0.33638757,0.7119529,True,False,True,"(True, False, True)"
2498,0.17582555,1.1633649,True,False,True,"(True, False, True)"
2499,1.3691587,0.043097023,True,False,True,"(True, False, True)"
2500,1.093549,0.12784813,False,True,True,"(False, True, True)"
2501,0.46466744,0.71191233,True,False,True,"(True, False, True)"
2502,0.041317657,1.6709448,True,False,True,"(True, False, True)"
2503,0.078895725,0.9830964,True,False,True,"(True, False, True)"
2504,0.1746516,0.91826093,True,False,True,"(True, False, True)"
2505,0.108884655,1.0355585,True,False,True,"(True, False, True)"
2506,0.92298687,0.8201504,True,False,True,"(True, False, True)"
2507,0.76502746,0.6902098,True,False,True,"(True, False, True)"
2508,0.15032215,0.6424946,True,False,True,"(True, False, True)"
2509,1.2437806,0.65612054,True,False,True,"(True, False, True)"
2510,0.5561091,0.88454574,True,False,True,"(True, False, True)"
2511,1.3290036,0.01464585,True,False,True,"(True, False, True)"
2512,0.18337357,0.9434942,True,False,True,"(True, False, True)"
2513,0.0057624737,1.9450641,True,False,True,"(True, False, True)"
2514,1.0617108,0.44928825,True,False,True,"(True, False, True)"
2515,0.8020499,0.4324253,True,False,True,"(True, False, True)"
2516,1.1599756,0.29272297,False,True,True,"(False, True, True)"
2517,0.029817943,1.8869511,True,False,True,"(True, False, True)"
2518,0.015623324,1.8790512,True,False,True,"(True, False, True)"
2519,1.2087457,0.5357919,True,False,True,"(True, False, True)"
2520,0.5384018,0.7246252,True,False,True,"(True, False, True)"
2521,0.7644808,0.2526553,True,False,True,"(True, False, True)"
2522,0.06773038,1.1962541,True,False,True,"(True, False, True)"
2523,0.92927575,0.57271105,True,False,True,"(True, False, True)"
2524,1.5666591,0.21246345,True,False,True,"(True, False, True)"
2525,1.561013,0.44746813,False,False,True,"(False, False, True)"
